Data_set,Layer_size,Activation,CV,Stopping,Solver,Accuracy,F-score
wine.data,"(12,)",tanh,2,False,adam,0.932070707070707,0.9347802948033364
wine.data,"(12,)",tanh,4,False,adam,0.9373385012919897,0.939986232118946
wine.data,"(12,)",tanh,6,False,adam,0.9273809523809523,0.9296279754024178
wine.data,"(12,)",tanh,8,False,adam,0.9330533596837944,0.9333814401829108
wine.data,"(12,)",tanh,2,False,sgd,0.6912878787878788,0.6868431168469116
wine.data,"(12,)",tanh,4,False,sgd,0.746640826873385,0.6802941232555074
wine.data,"(12,)",tanh,6,False,sgd,0.6507936507936507,0.5787326054482916
wine.data,"(12,)",tanh,8,False,sgd,0.8080063052889139,0.7893827204239103
wine.data,"(15,)",tanh,2,True,adam,0.39949494949494946,0.31768876676295826
wine.data,"(15,)",tanh,4,True,adam,0.3425064599483204,0.23230558834130793
wine.data,"(15,)",tanh,6,True,adam,0.37023809523809526,0.24172449505782842
wine.data,"(15,)",tanh,8,True,adam,0.39899774138904576,0.29890181747873257
wine.data,"(15,)",tanh,2,True,sgd,0.3996212121212121,0.2497150997150997
wine.data,"(15,)",tanh,4,True,sgd,0.20387596899224808,0.13130145386187336
wine.data,"(15,)",tanh,6,True,sgd,0.2702380952380952,0.17181594244004572
wine.data,"(15,)",tanh,8,True,sgd,0.29586627140974964,0.24228694916194915
wine.data,"(15,)",tanh,2,False,adam,0.9553030303030303,0.9575387579697925
wine.data,"(15,)",tanh,4,False,adam,0.960594315245478,0.9622003473106414
wine.data,"(15,)",tanh,6,False,adam,0.9380952380952382,0.9395916083188932
wine.data,"(15,)",tanh,8,False,adam,0.960450781102955,0.9608420217553345
wine.data,"(15,)",tanh,2,False,sgd,0.865909090909091,0.8691696504213935
wine.data,"(15,)",tanh,4,False,sgd,0.7791989664082688,0.7806912963355794
wine.data,"(15,)",tanh,6,False,sgd,0.8333333333333334,0.8170034881288079
wine.data,"(15,)",tanh,8,False,sgd,0.7924195369847544,0.7732627369334026
wine.data,"(18,)",tanh,2,True,adam,0.40315656565656566,0.29491293045509914
wine.data,"(18,)",tanh,4,True,adam,0.42312661498708015,0.31648101206046364
wine.data,"(18,)",tanh,6,True,adam,0.3543650793650794,0.22986238496295963
wine.data,"(18,)",tanh,8,True,adam,0.3878105590062112,0.2769671490188805
wine.data,"(18,)",tanh,2,True,sgd,0.25845959595959594,0.20608327625871486
wine.data,"(18,)",tanh,4,True,sgd,0.2975452196382429,0.17706806628375255
wine.data,"(18,)",tanh,6,True,sgd,0.42698412698412685,0.32389016212545624
wine.data,"(18,)",tanh,8,True,sgd,0.26498682476943347,0.18782497502374873
wine.data,"(18,)",tanh,2,False,adam,0.9383838383838384,0.9413453237273637
wine.data,"(18,)",tanh,4,False,adam,0.960594315245478,0.9618532415989078
wine.data,"(18,)",tanh,6,False,adam,0.9440476190476191,0.9461817992111436
wine.data,"(18,)",tanh,8,False,adam,0.9664031620553359,0.9685598485908085
wine.data,"(18,)",tanh,2,False,sgd,0.8151515151515152,0.8189695815766809
wine.data,"(18,)",tanh,4,False,sgd,0.8027131782945737,0.7843881747995913
wine.data,"(18,)",tanh,6,False,sgd,0.8027777777777777,0.7948738169637782
wine.data,"(18,)",tanh,8,False,sgd,0.8715179747788444,0.8679158116851615
wine.data,"(21,)",tanh,2,True,adam,0.1869949494949495,0.14665277130787577
wine.data,"(21,)",tanh,4,True,adam,0.244702842377261,0.14551374112157867
wine.data,"(21,)",tanh,6,True,adam,0.33095238095238094,0.23716252767897775
wine.data,"(21,)",tanh,8,True,adam,0.43889986824769434,0.339500685994931
wine.data,"(21,)",tanh,2,True,sgd,0.29343434343434344,0.21423156801661475
wine.data,"(21,)",tanh,4,True,sgd,0.4419896640826873,0.33178860476997124
wine.data,"(21,)",tanh,6,True,sgd,0.40952380952380957,0.289054844185662
wine.data,"(21,)",tanh,8,True,sgd,0.3205933559194429,0.1670240755387446
wine.data,"(21,)",tanh,2,False,adam,0.9662878787878788,0.9676337630017999
wine.data,"(21,)",tanh,4,False,adam,0.9719638242894056,0.9728257515670546
wine.data,"(21,)",tanh,6,False,adam,0.9666666666666668,0.9670534250883781
wine.data,"(21,)",tanh,8,False,adam,0.977249200075287,0.9781614670159562
wine.data,"(21,)",tanh,2,False,sgd,0.9045454545454545,0.9056536559862391
wine.data,"(21,)",tanh,4,False,sgd,0.7698966408268734,0.7323062238568349
wine.data,"(21,)",tanh,6,False,sgd,0.8666666666666667,0.8590387196348336
wine.data,"(21,)",tanh,8,False,sgd,0.8433088650479955,0.8309635926508991
wine.data,"(24,)",tanh,2,True,adam,0.28863636363636364,0.24274337352639055
wine.data,"(24,)",tanh,4,True,adam,0.2669250645994832,0.17063800855184552
wine.data,"(24,)",tanh,6,True,adam,0.3499999999999999,0.26926196971948607
wine.data,"(24,)",tanh,8,True,adam,0.34636740071522676,0.2241705380345604
wine.data,"(24,)",tanh,2,True,sgd,0.3712121212121212,0.24896659094772305
wine.data,"(24,)",tanh,4,True,sgd,0.339405684754522,0.2266320896617507
wine.data,"(24,)",tanh,6,True,sgd,0.3658730158730159,0.2812570729237396
wine.data,"(24,)",tanh,8,True,sgd,0.37301195181629965,0.2795692634622744
wine.data,"(24,)",tanh,2,False,adam,0.9719696969696969,0.9735433140392307
wine.data,"(24,)",tanh,4,False,adam,0.9830749354005168,0.9840031652934879
wine.data,"(24,)",tanh,6,False,adam,0.9611111111111111,0.9625709023564276
wine.data,"(24,)",tanh,8,False,adam,0.966897233201581,0.9671701052215758
wine.data,"(24,)",tanh,2,False,sgd,0.8878787878787879,0.8834803112923307
wine.data,"(24,)",tanh,4,False,sgd,0.7635658914728682,0.7375874599380203
wine.data,"(24,)",tanh,6,False,sgd,0.8698412698412699,0.8616177195124562
wine.data,"(24,)",tanh,8,False,sgd,0.8265339732731037,0.8007112443083806
wine.data,"(27,)",tanh,2,True,adam,0.39886363636363636,0.19086651053864168
wine.data,"(27,)",tanh,4,True,adam,0.48242894056847546,0.3684936802372798
wine.data,"(27,)",tanh,6,True,adam,0.3424603174603175,0.2310379319593849
wine.data,"(27,)",tanh,8,True,adam,0.37788208168642956,0.255879311628368
wine.data,"(27,)",tanh,2,True,sgd,0.4266414141414141,0.3484081258204562
wine.data,"(27,)",tanh,4,True,sgd,0.1930232558139535,0.14647382073569493
wine.data,"(27,)",tanh,6,True,sgd,0.2424603174603175,0.17449211804188014
wine.data,"(27,)",tanh,8,True,sgd,0.25570534537925843,0.16813603332800386
wine.data,"(27,)",tanh,2,False,adam,0.9493686868686869,0.9503638914905117
wine.data,"(27,)",tanh,4,False,adam,0.9722222222222222,0.9726776683030293
wine.data,"(27,)",tanh,6,False,adam,0.9718253968253969,0.9723781475699634
wine.data,"(27,)",tanh,8,False,adam,0.977249200075287,0.9784882644015771
wine.data,"(27,)",tanh,2,False,sgd,0.8247474747474748,0.7958295407951017
wine.data,"(27,)",tanh,4,False,sgd,0.8822997416020671,0.8811858907854332
wine.data,"(27,)",tanh,6,False,sgd,0.832936507936508,0.8082573637984304
wine.data,"(27,)",tanh,8,False,sgd,0.8761645962732919,0.8684732854721245
diabetes.data,"(3,)",relu,2,True,adam,0.3333333333333333,0.26742351883367194
diabetes.data,"(3,)",relu,4,True,adam,0.5091145833333333,0.3504644904709285
diabetes.data,"(3,)",relu,6,True,adam,0.4973958333333333,0.33268543649896776
diabetes.data,"(3,)",relu,8,True,adam,0.46599294628323384,0.31572130863533454
diabetes.data,"(3,)",relu,2,True,sgd,0.50390625,0.35663705563197057
diabetes.data,"(3,)",relu,4,True,sgd,0.4192708333333333,0.29528170731062664
diabetes.data,"(3,)",relu,6,True,sgd,0.5400516795865633,0.37430620451190927
diabetes.data,"(3,)",relu,8,True,sgd,0.4984807379272924,0.38218825797502043
diabetes.data,"(3,)",relu,2,False,adam,0.6549479166666667,0.44320947791112836
diabetes.data,"(3,)",relu,4,False,adam,0.62109375,0.5246599755763746
diabetes.data,"(3,)",relu,6,False,adam,0.7044255732568313,0.5855698293240431
diabetes.data,"(3,)",relu,8,False,adam,0.7293000542593597,0.6395727162691418
diabetes.data,"(3,)",relu,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(3,)",relu,4,False,sgd,0.6510416666666666,0.41253213402058564
diabetes.data,"(3,)",relu,6,False,sgd,0.6652597522330056,0.4306404001776969
diabetes.data,"(3,)",relu,8,False,sgd,0.6523738469886056,0.3983201297422448
diabetes.data,"(6,)",relu,2,True,adam,0.5,0.3265045126243864
diabetes.data,"(6,)",relu,4,True,adam,0.5026041666666667,0.3343767970019513
diabetes.data,"(6,)",relu,6,True,adam,0.4461439163309528,0.3634112378978673
diabetes.data,"(6,)",relu,8,True,adam,0.5290287574606619,0.3770059411224864
diabetes.data,"(6,)",relu,2,True,sgd,0.3489583333333333,0.25868725868725867
diabetes.data,"(6,)",relu,4,True,sgd,0.5026041666666667,0.3626375173868457
diabetes.data,"(6,)",relu,6,True,sgd,0.5490855135658915,0.34840988558718083
diabetes.data,"(6,)",relu,8,True,sgd,0.5420510037981552,0.3708831140140505
diabetes.data,"(6,)",relu,2,False,adam,0.7174479166666667,0.6546818673570979
diabetes.data,"(6,)",relu,4,False,adam,0.7447916666666667,0.6861275256993402
diabetes.data,"(6,)",relu,6,False,adam,0.7383718545901239,0.6820084699655927
diabetes.data,"(6,)",relu,8,False,adam,0.7524959305480194,0.7084898016366918
diabetes.data,"(6,)",relu,2,False,sgd,0.6510416666666666,0.39783102475506826
diabetes.data,"(6,)",relu,4,False,sgd,0.6536458333333333,0.40219405093907906
diabetes.data,"(6,)",relu,6,False,sgd,0.6510478659280962,0.39432307377704884
diabetes.data,"(6,)",relu,8,False,sgd,0.6523467173087357,0.4108752187138408
diabetes.data,"(9,)",relu,2,True,adam,0.49869791666666663,0.32602609379860564
diabetes.data,"(9,)",relu,4,True,adam,0.49739583333333326,0.3255431186030555
diabetes.data,"(9,)",relu,6,True,adam,0.4339773094315245,0.30572605150856674
diabetes.data,"(9,)",relu,8,True,adam,0.5821622354856213,0.44411115524633665
diabetes.data,"(9,)",relu,2,True,sgd,0.6458333333333333,0.4307644110275689
diabetes.data,"(9,)",relu,4,True,sgd,0.4947916666666667,0.34539891082726876
diabetes.data,"(9,)",relu,6,True,sgd,0.5017059890587804,0.33367163733952326
diabetes.data,"(9,)",relu,8,True,sgd,0.5099565925122084,0.37217249103815125
diabetes.data,"(9,)",relu,2,False,adam,0.7044270833333334,0.5779775691196885
diabetes.data,"(9,)",relu,4,False,adam,0.7526041666666667,0.7055396568624399
diabetes.data,"(9,)",relu,6,False,adam,0.7579045351889153,0.7142953715571015
diabetes.data,"(9,)",relu,8,False,adam,0.7605805751492133,0.7192856923428007
diabetes.data,"(9,)",relu,2,False,sgd,0.67578125,0.4909117589988459
diabetes.data,"(9,)",relu,4,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(9,)",relu,6,False,sgd,0.6510478659280962,0.39432307377704884
diabetes.data,"(9,)",relu,8,False,sgd,0.6550325556158437,0.4177210573474014
diabetes.data,"(12,)",relu,2,True,adam,0.5,0.33001377081794053
diabetes.data,"(12,)",relu,4,True,adam,0.5169270833333333,0.36298497187363854
diabetes.data,"(12,)",relu,6,True,adam,0.5796048749720238,0.390320454149321
diabetes.data,"(12,)",relu,8,True,adam,0.5175393380358112,0.35481533445141983
diabetes.data,"(12,)",relu,2,True,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(12,)",relu,4,True,sgd,0.5442708333333334,0.4497658061663749
diabetes.data,"(12,)",relu,6,True,sgd,0.5972831021485686,0.407783208563314
diabetes.data,"(12,)",relu,8,True,sgd,0.5124389582202931,0.36932208365209357
diabetes.data,"(12,)",relu,2,False,adam,0.74609375,0.6891785012172955
diabetes.data,"(12,)",relu,4,False,adam,0.7526041666666666,0.7122358143057791
diabetes.data,"(12,)",relu,6,False,adam,0.7668662828846976,0.7287862207452743
diabetes.data,"(12,)",relu,8,False,adam,0.7657352143244709,0.7258077736778492
diabetes.data,"(12,)",relu,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(12,)",relu,4,False,sgd,0.6497395833333333,0.3938425907439204
diabetes.data,"(12,)",relu,6,False,sgd,0.6549645275081893,0.40613606969637467
diabetes.data,"(12,)",relu,8,False,sgd,0.6510580575149214,0.3943272292993631
diabetes.data,"(15,)",relu,2,True,adam,0.44921875,0.34671921112483706
diabetes.data,"(15,)",relu,4,True,adam,0.35156249999999994,0.26725094166954627
diabetes.data,"(15,)",relu,6,True,adam,0.6666324912510936,0.5024259179788398
diabetes.data,"(15,)",relu,8,True,adam,0.4710797612588172,0.3690616887918975
diabetes.data,"(15,)",relu,2,True,sgd,0.5065104166666666,0.407676291445925
diabetes.data,"(15,)",relu,4,True,sgd,0.57421875,0.3599339637753566
diabetes.data,"(15,)",relu,6,True,sgd,0.47530142716535434,0.3240458935116591
diabetes.data,"(15,)",relu,8,True,sgd,0.4617878459034183,0.3251437605156584
diabetes.data,"(15,)",relu,2,False,adam,0.7578125,0.7051839594088294
diabetes.data,"(15,)",relu,4,False,adam,0.7682291666666667,0.7325957747634732
diabetes.data,"(15,)",relu,6,False,adam,0.7629702855093695,0.7208228843974943
diabetes.data,"(15,)",relu,8,False,adam,0.7772788931090614,0.7381141137282554
diabetes.data,"(15,)",relu,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(15,)",relu,4,False,sgd,0.6536458333333333,0.40534623874915165
diabetes.data,"(15,)",relu,6,False,sgd,0.6523499492614295,0.40479104618688516
diabetes.data,"(15,)",relu,8,False,sgd,0.6549240368963647,0.4179323016285135
diabetes.data,"(18,)",relu,2,True,adam,0.484375,0.43332102769344194
diabetes.data,"(18,)",relu,4,True,adam,0.5,0.3265045126243864
diabetes.data,"(18,)",relu,6,True,adam,0.5116479353598242,0.43076601151246935
diabetes.data,"(18,)",relu,8,True,adam,0.5393922951709169,0.3839154634299969
diabetes.data,"(18,)",relu,2,True,sgd,0.51171875,0.3636658743206592
diabetes.data,"(18,)",relu,4,True,sgd,0.50390625,0.37702513084156897
diabetes.data,"(18,)",relu,6,True,sgd,0.5816577842377261,0.4712518681441577
diabetes.data,"(18,)",relu,8,True,sgd,0.5904774823657081,0.4396443575516634
diabetes.data,"(18,)",relu,2,False,adam,0.7291666666666667,0.6623979378985637
diabetes.data,"(18,)",relu,4,False,adam,0.76953125,0.729239587777097
diabetes.data,"(18,)",relu,6,False,adam,0.770844301257401,0.7307886822124093
diabetes.data,"(18,)",relu,8,False,adam,0.7735214324470971,0.7333672129422124
diabetes.data,"(18,)",relu,2,False,sgd,0.65234375,0.40509056497260554
diabetes.data,"(18,)",relu,4,False,sgd,0.6627604166666666,0.4351925566671216
diabetes.data,"(18,)",relu,6,False,sgd,0.6510478659280962,0.39432307377704884
diabetes.data,"(18,)",relu,8,False,sgd,0.6536896364622897,0.4085159775645445
diabetes.data,"(21,)",relu,2,True,adam,0.50390625,0.33318682441433856
diabetes.data,"(21,)",relu,4,True,adam,0.49479166666666663,0.33455872145003024
diabetes.data,"(21,)",relu,6,True,adam,0.6209485442226698,0.45205158222828407
diabetes.data,"(21,)",relu,8,True,adam,0.4921052631578947,0.38395602038021537
diabetes.data,"(21,)",relu,2,True,sgd,0.5794270833333333,0.4479420957224666
diabetes.data,"(21,)",relu,4,True,sgd,0.54296875,0.4036991260157787
diabetes.data,"(21,)",relu,6,True,sgd,0.4756434992319274,0.35161463231842394
diabetes.data,"(21,)",relu,8,True,sgd,0.5270618556701031,0.3800452627541343
diabetes.data,"(21,)",relu,2,False,adam,0.7721354166666667,0.7320517461553647
diabetes.data,"(21,)",relu,4,False,adam,0.7578125,0.7173847016687465
diabetes.data,"(21,)",relu,6,False,adam,0.7706203330688316,0.7344568050849141
diabetes.data,"(21,)",relu,8,False,adam,0.7733315246880086,0.734286773989818
diabetes.data,"(21,)",relu,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(21,)",relu,4,False,sgd,0.6510416666666666,0.3978310247550683
diabetes.data,"(21,)",relu,6,False,sgd,0.6510275196341736,0.4043844946804466
diabetes.data,"(21,)",relu,8,False,sgd,0.6575013564839935,0.4145182313005066
diabetes.data,"(24,)",relu,2,True,adam,0.50390625,0.4504111629752783
diabetes.data,"(24,)",relu,4,True,adam,0.5690104166666667,0.36124120217726313
diabetes.data,"(24,)",relu,6,True,adam,0.5524018005198478,0.41093669559751717
diabetes.data,"(24,)",relu,8,True,adam,0.5465002712967987,0.3795053060588283
diabetes.data,"(24,)",relu,2,True,sgd,0.3489583333333333,0.25868725868725867
diabetes.data,"(24,)",relu,4,True,sgd,0.39713541666666663,0.33073846311386296
diabetes.data,"(24,)",relu,6,True,sgd,0.3972011447333618,0.3258346984845522
diabetes.data,"(24,)",relu,8,True,sgd,0.540002712967987,0.4054421939793643
diabetes.data,"(24,)",relu,2,False,adam,0.75390625,0.707087452206296
diabetes.data,"(24,)",relu,4,False,adam,0.7747395833333334,0.7382323506312363
diabetes.data,"(24,)",relu,6,False,adam,0.7708135433833853,0.7334458171344886
diabetes.data,"(24,)",relu,8,False,adam,0.7680954964731417,0.7288567447179005
diabetes.data,"(24,)",relu,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(24,)",relu,4,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(24,)",relu,6,False,sgd,0.6510478659280962,0.39432307377704884
diabetes.data,"(24,)",relu,8,False,sgd,0.6563212154096583,0.4281225621256385
diabetes.data,"(27,)",relu,2,True,adam,0.6822916666666667,0.5369140933366237
diabetes.data,"(27,)",relu,4,True,adam,0.5052083333333333,0.3635863855963899
diabetes.data,"(27,)",relu,6,True,adam,0.5703842683727034,0.4528762762585082
diabetes.data,"(27,)",relu,8,True,adam,0.5553174172544764,0.41864832504095406
diabetes.data,"(27,)",relu,2,True,sgd,0.50390625,0.37394838660325397
diabetes.data,"(27,)",relu,4,True,sgd,0.47265624999999994,0.35428464141780097
diabetes.data,"(27,)",relu,6,True,sgd,0.5678211122047244,0.38937131157059435
diabetes.data,"(27,)",relu,8,True,sgd,0.5380629408572979,0.3867728196753253
diabetes.data,"(27,)",relu,2,False,adam,0.75,0.6985476328570088
diabetes.data,"(27,)",relu,4,False,adam,0.7812499999999999,0.7451268593382604
diabetes.data,"(27,)",relu,6,False,adam,0.7669686501759955,0.7292577991428475
diabetes.data,"(27,)",relu,8,False,adam,0.774620184481823,0.7353801528118038
diabetes.data,"(27,)",relu,2,False,sgd,0.6497395833333333,0.3938433477357334
diabetes.data,"(27,)",relu,4,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(27,)",relu,6,False,sgd,0.6549746211774401,0.4095190691606609
diabetes.data,"(27,)",relu,8,False,sgd,0.6550054259359739,0.4060999295602612
diabetes.data,"(3,)",logistic,2,True,adam,0.6510416666666666,0.3943217665615142
diabetes.data,"(3,)",logistic,4,True,adam,0.3489583333333333,0.25868725868725867
diabetes.data,"(3,)",logistic,6,True,adam,0.4505208333333333,0.3042943562449444
diabetes.data,"(3,)",logistic,8,True,adam,0.5715545306565383,0.39901599428111856
diabetes.data,"(3,)",logistic,2,True,sgd,0.3489583333333333,0.25868725868725867
diabetes.data,"(3,)",logistic,4,True,sgd,0.3489583333333333,0.25868725868725867
diabetes.data,"(3,)",logistic,6,True,sgd,0.5494791666666666,0.3487107969027899
diabetes.data,"(3,)",logistic,8,True,sgd,0.5452658708627238,0.3817412673729656
diabetes.data,"(3,)",logistic,2,False,adam,0.6822916666666666,0.5048461865042136
diabetes.data,"(3,)",logistic,4,False,adam,0.6510416666666666,0.3943217665615142
diabetes.data,"(3,)",logistic,6,False,adam,0.6510478659280962,0.39432307377704884
diabetes.data,"(3,)",logistic,8,False,adam,0.6523738469886056,0.3983201297422448
diabetes.data,"(3,)",logistic,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(3,)",logistic,4,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(3,)",logistic,6,False,sgd,0.6510478659280962,0.39432307377704884
diabetes.data,"(3,)",logistic,8,False,sgd,0.6510580575149214,0.3943272292993631
diabetes.data,"(6,)",logistic,2,True,adam,0.3489583333333333,0.25868725868725867
diabetes.data,"(6,)",logistic,4,True,adam,0.5755208333333333,0.3604131395929503
diabetes.data,"(6,)",logistic,6,True,adam,0.6006602690288713,0.37169882252239445
diabetes.data,"(6,)",logistic,8,True,adam,0.4244709712425393,0.2925897390996499
diabetes.data,"(6,)",logistic,2,True,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(6,)",logistic,4,True,sgd,0.5755208333333334,0.3604131395929503
diabetes.data,"(6,)",logistic,6,True,sgd,0.3984313007385704,0.2808902996996082
diabetes.data,"(6,)",logistic,8,True,sgd,0.5684210526315789,0.374038430783991
diabetes.data,"(6,)",logistic,2,False,adam,0.6510416666666666,0.3943217665615142
diabetes.data,"(6,)",logistic,4,False,adam,0.65234375,0.3983102005726621
diabetes.data,"(6,)",logistic,6,False,adam,0.6601727018861016,0.42415669358707886
diabetes.data,"(6,)",logistic,8,False,adam,0.6719479110146501,0.4741161201760744
diabetes.data,"(6,)",logistic,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(6,)",logistic,4,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(6,)",logistic,6,False,sgd,0.6510478659280962,0.39432307377704884
diabetes.data,"(6,)",logistic,8,False,sgd,0.6510580575149214,0.3943272292993631
diabetes.data,"(9,)",logistic,2,True,adam,0.6510416666666666,0.3943217665615142
diabetes.data,"(9,)",logistic,4,True,adam,0.49999999999999994,0.3265045126243864
diabetes.data,"(9,)",logistic,6,True,adam,0.4505208333333333,0.3042943562449444
diabetes.data,"(9,)",logistic,8,True,adam,0.5007867607162235,0.3268627287493315
diabetes.data,"(9,)",logistic,2,True,sgd,0.3489583333333333,0.25868725868725867
diabetes.data,"(9,)",logistic,4,True,sgd,0.5755208333333333,0.3604131395929503
diabetes.data,"(9,)",logistic,6,True,sgd,0.610202680878553,0.40752025053982965
diabetes.data,"(9,)",logistic,8,True,sgd,0.5407894736842105,0.3567650603255859
diabetes.data,"(9,)",logistic,2,False,adam,0.6510416666666666,0.3943217665615142
diabetes.data,"(9,)",logistic,4,False,adam,0.6653645833333334,0.4497416970490708
diabetes.data,"(9,)",logistic,6,False,adam,0.6784335801593114,0.4918407754906107
diabetes.data,"(9,)",logistic,8,False,adam,0.6822843190450353,0.5008397845057262
diabetes.data,"(9,)",logistic,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(9,)",logistic,4,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(9,)",logistic,6,False,sgd,0.6510478659280962,0.39432307377704884
diabetes.data,"(9,)",logistic,8,False,sgd,0.6510580575149214,0.3943272292993631
diabetes.data,"(12,)",logistic,2,True,adam,0.6510416666666666,0.3943217665615142
diabetes.data,"(12,)",logistic,4,True,adam,0.5794270833333333,0.37206927666048806
diabetes.data,"(12,)",logistic,6,True,adam,0.5494791666666666,0.3487107969027899
diabetes.data,"(12,)",logistic,8,True,adam,0.5773738469886056,0.37318056931753907
diabetes.data,"(12,)",logistic,2,True,sgd,0.5,0.3265045126243864
diabetes.data,"(12,)",logistic,4,True,sgd,0.5755208333333333,0.3604131395929503
diabetes.data,"(12,)",logistic,6,True,sgd,0.6028606889255123,0.3915020964463453
diabetes.data,"(12,)",logistic,8,True,sgd,0.5755290287574606,0.3604147325661254
diabetes.data,"(12,)",logistic,2,False,adam,0.6575520833333333,0.4170020723268733
diabetes.data,"(12,)",logistic,4,False,adam,0.6809895833333334,0.4919048248851113
diabetes.data,"(12,)",logistic,6,False,adam,0.7056560471728824,0.5734920758259417
diabetes.data,"(12,)",logistic,8,False,adam,0.7109332609875203,0.5903577703370186
diabetes.data,"(12,)",logistic,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(12,)",logistic,4,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(12,)",logistic,6,False,sgd,0.6510478659280962,0.39432307377704884
diabetes.data,"(12,)",logistic,8,False,sgd,0.6510580575149214,0.3943272292993631
diabetes.data,"(15,)",logistic,2,True,adam,0.5,0.3265045126243864
diabetes.data,"(15,)",logistic,4,True,adam,0.3489583333333333,0.25868725868725867
diabetes.data,"(15,)",logistic,6,True,adam,0.5494791666666666,0.3487107969027899
diabetes.data,"(15,)",logistic,8,True,adam,0.5984264785675529,0.39195861843579527
diabetes.data,"(15,)",logistic,2,True,sgd,0.3489583333333333,0.25868725868725867
diabetes.data,"(15,)",logistic,4,True,sgd,0.6562499999999999,0.4178171318503628
diabetes.data,"(15,)",logistic,6,True,sgd,0.5503875968992248,0.3491268278285215
diabetes.data,"(15,)",logistic,8,True,sgd,0.5,0.3265022358328876
diabetes.data,"(15,)",logistic,2,False,adam,0.65234375,0.398336940854919
diabetes.data,"(15,)",logistic,4,False,adam,0.6888020833333333,0.5202301182335832
diabetes.data,"(15,)",logistic,6,False,adam,0.7096137192516633,0.5921068625889586
diabetes.data,"(15,)",logistic,8,False,adam,0.7071758003255562,0.5862480667107359
diabetes.data,"(15,)",logistic,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(15,)",logistic,4,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(15,)",logistic,6,False,sgd,0.6510478659280962,0.39432307377704884
diabetes.data,"(15,)",logistic,8,False,sgd,0.6510580575149214,0.3943272292993631
diabetes.data,"(18,)",logistic,2,True,adam,0.5,0.3265045126243864
diabetes.data,"(18,)",logistic,4,True,adam,0.5221354166666666,0.3699607767703057
diabetes.data,"(18,)",logistic,6,True,adam,0.559553602311339,0.39662485402373077
diabetes.data,"(18,)",logistic,8,True,adam,0.6129001627780792,0.37719073447452234
diabetes.data,"(18,)",logistic,2,True,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(18,)",logistic,4,True,sgd,0.5768229166666666,0.3708070569269307
diabetes.data,"(18,)",logistic,6,True,sgd,0.5393700787401574,0.37124294154251364
diabetes.data,"(18,)",logistic,8,True,sgd,0.495849158979924,0.3279288967611336
diabetes.data,"(18,)",logistic,2,False,adam,0.6588541666666666,0.4206905597420809
diabetes.data,"(18,)",logistic,4,False,adam,0.7005208333333333,0.5605897826622046
diabetes.data,"(18,)",logistic,6,False,adam,0.7160224044487172,0.6093717334097866
diabetes.data,"(18,)",logistic,8,False,adam,0.7121405317417254,0.6132641364766706
diabetes.data,"(18,)",logistic,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(18,)",logistic,4,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(18,)",logistic,6,False,sgd,0.6510478659280962,0.39432307377704884
diabetes.data,"(18,)",logistic,8,False,sgd,0.6510580575149214,0.3943272292993631
diabetes.data,"(21,)",logistic,2,True,adam,0.5,0.3265045126243864
diabetes.data,"(21,)",logistic,4,True,adam,0.5755208333333333,0.3604131395929503
diabetes.data,"(21,)",logistic,6,True,adam,0.41275421740523704,0.3323837417805076
diabetes.data,"(21,)",logistic,8,True,adam,0.5051546391752577,0.3471698494692513
diabetes.data,"(21,)",logistic,2,True,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(21,)",logistic,4,True,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(21,)",logistic,6,True,sgd,0.5520895325947629,0.34990663311920334
diabetes.data,"(21,)",logistic,8,True,sgd,0.5373711340206185,0.34327823774128463
diabetes.data,"(21,)",logistic,2,False,adam,0.6666666666666666,0.4620685035327392
diabetes.data,"(21,)",logistic,4,False,adam,0.71484375,0.6143876935191827
diabetes.data,"(21,)",logistic,6,False,adam,0.7279856278866305,0.645775532498032
